nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_E_score,original_decile,E_expanded_decile,UK_IMD_E_rank,UK_IMD_E_pop_decile,UK_IMD_E_pop_quintile
E,E01006211,21.136,26.200000000000003,16.7,21.136,5,5,16699.0,5,3
S,S01008525,30.408592993295297,21.0,14.0,21.134335858434266,3,5,16700.0,5,3
E,E01016580,21.134,23.9,14.7,21.134,5,5,16701.0,5,3
E,E01025093,21.131,13.900000000000002,6.0,21.131,5,5,16702.0,5,3
E,E01020153,21.13,9.700000000000001,9.0,21.13,5,5,16703.5,5,3
E,E01027742,21.13,8.9,5.8999999999999995,21.13,5,5,16703.5,5,3
W,W01001870,27.1,21.0,9.0,21.129467387909816,3,5,16705.0,5,3
E,E01005299,21.129,23.200000000000003,12.8,21.129,5,5,16706.0,5,3
E,E01023400,21.126,24.6,13.600000000000001,21.126,5,5,16707.0,5,3
S,S01010020,30.40135322125373,21.0,14.0,21.125920058983926,3,5,16708.0,5,3
S,S01009212,29.677027545375267,16.0,13.0,21.12560907376937,3,5,16709.0,5,3
E,E01024806,21.124,16.0,10.4,21.124,5,5,16711.0,5,3
E,E01011469,21.124,18.7,13.700000000000001,21.124,5,5,16711.0,5,3
E,E01005893,21.124,20.7,12.6,21.124,5,5,16711.0,5,3
E,E01004187,21.122,25.6,14.499999999999998,21.122,5,5,16713.0,5,3
E,E01019827,21.12,20.200000000000003,14.099999999999998,21.12,5,5,16715.0,5,3
E,E01035112,21.12,12.0,12.4,21.12,5,5,16715.0,5,3
E,E01032090,21.12,26.400000000000002,17.0,21.12,5,5,16715.0,5,3
E,E01000547,21.119,24.9,12.5,21.119,5,5,16717.0,5,3
S,S01006681,30.395026113489,18.0,14.0,21.118565176849113,3,5,16718.0,5,3
E,E01018961,21.118,22.2,14.6,21.118,5,5,16719.0,5,3
E,E01018828,21.116,13.700000000000001,11.600000000000001,21.116,5,5,16720.0,5,3
W,W01001834,27.3,18.0,10.0,21.115427499167815,3,5,16721.0,5,3
E,E01003713,21.114,29.599999999999998,12.3,21.114,5,5,16722.0,5,3
E,E01016884,21.112,29.4,16.400000000000002,21.112,5,5,16723.0,5,3
S,S01008201,31.837336923344903,20.0,16.0,21.111816648768187,3,5,16724.0,5,3
E,E01000583,21.111,21.7,12.6,21.111,5,5,16727.0,5,3
E,E01013390,21.111,19.5,9.9,21.111,5,5,16727.0,5,3
E,E01016560,21.111,25.3,16.900000000000002,21.111,5,5,16727.0,5,3
E,E01001945,21.111,22.0,13.0,21.111,5,5,16727.0,5,3
E,E01029449,21.111,25.6,14.000000000000002,21.111,5,5,16727.0,5,3
E,E01020188,21.11,12.1,8.9,21.11,5,5,16730.0,5,3
N,95HH16W1,9.163076462573482,10.2,15.3,21.109776939801385,8,5,16731.0,5,3
E,E01004216,21.109,31.7,11.600000000000001,21.109,5,5,16732.5,5,3
E,E01009863,21.109,27.500000000000004,14.799999999999999,21.109,5,5,16732.5,5,3
E,E01025819,21.108,22.3,11.899999999999999,21.108,5,5,16734.0,5,3
E,E01024266,21.105,23.7,14.000000000000002,21.105,5,5,16735.0,5,3
E,E01014485,21.104,22.1,11.1,21.104,5,5,16736.0,5,3
E,E01031403,21.103,20.7,13.0,21.103,5,5,16737.0,5,3
E,E01000946,21.102,29.7,12.0,21.102,5,5,16738.0,5,3
S,S01007846,29.65595800345257,17.0,13.0,21.101116998837472,3,5,16739.0,5,3
E,E01003913,21.101,18.099999999999998,10.4,21.101,5,5,16740.0,5,3
E,E01018876,21.1,18.0,12.3,21.1,5,5,16741.0,5,3
E,E01032306,21.099,29.4,11.700000000000001,21.099,5,5,16742.0,5,3
E,E01033263,21.098,15.1,6.0,21.098,5,5,16743.0,5,3
E,E01016615,21.097,30.099999999999998,14.399999999999999,21.097,5,5,16744.5,5,3
E,E01005347,21.097,24.4,12.6,21.097,5,5,16744.5,5,3
E,E01030199,21.095,11.899999999999999,9.0,21.095,5,5,16746.0,5,3
E,E01002145,21.093,25.1,11.5,21.093,5,5,16747.0,5,3
E,E01009586,21.09,23.9,14.2,21.09,5,5,16748.0,5,3
E,E01015268,21.089,20.8,15.7,21.089,5,5,16749.0,5,3
E,E01023151,21.088,24.9,15.1,21.088,5,5,16750.0,5,3
W,W01001026,27.7,23.0,12.0,21.08734772168381,3,5,16751.0,5,3
E,E01009295,21.087,22.6,14.6,21.087,5,5,16752.0,5,3
E,E01000468,21.086,29.7,14.799999999999999,21.086,5,5,16754.0,5,3
E,E01007212,21.086,17.0,13.600000000000001,21.086,5,5,16754.0,5,3
E,E01026864,21.086,25.6,14.000000000000002,21.086,5,5,16754.0,5,3
E,E01006021,21.085,19.900000000000002,12.9,21.085,5,5,16756.0,5,3
E,E01020581,21.082,19.400000000000002,15.8,21.082,5,5,16757.0,5,3
E,E01016766,21.081,22.400000000000002,12.8,21.081,5,5,16758.0,5,3
E,E01003171,21.08,22.7,11.600000000000001,21.08,5,5,16759.0,5,3
E,E01006862,21.079,22.400000000000002,15.2,21.079,5,5,16760.5,5,3
E,E01009713,21.079,22.7,13.3,21.079,5,5,16760.5,5,3
S,S01006555,31.083547258622016,14.0,15.0,21.077255549088974,3,5,16762.0,5,3
E,E01001167,21.076,23.799999999999997,13.3,21.076,5,5,16763.0,5,3
E,E01018146,21.073,25.3,14.399999999999999,21.073,5,5,16764.0,5,3
E,E01003484,21.072,32.1,12.4,21.072,5,5,16765.5,5,3
E,E01029638,21.072,20.4,17.7,21.072,5,5,16765.5,5,3
E,E01010488,21.071,21.9,16.900000000000002,21.071,5,5,16767.0,5,3
E,E01023772,21.07,21.3,15.9,21.07,5,5,16768.5,5,3
E,E01030061,21.07,24.3,15.1,21.07,5,5,16768.5,5,3
E,E01016156,21.068,19.5,12.0,21.068,5,5,16770.0,5,3
E,E01004348,21.066,28.000000000000004,11.600000000000001,21.066,5,5,16771.5,5,3
E,E01000180,21.066,34.300000000000004,14.899999999999999,21.066,5,5,16771.5,5,3
E,E01015147,21.065,18.9,16.6,21.065,5,5,16774.0,5,3
E,E01016436,21.065,23.1,13.100000000000001,21.065,5,5,16774.0,5,3
E,E01011820,21.065,19.5,11.200000000000001,21.065,5,5,16774.0,5,3
E,E01003726,21.062,29.299999999999997,12.9,21.062,5,5,16776.0,5,3
E,E01012423,21.061,16.400000000000002,16.400000000000002,21.061,5,5,16777.5,5,3
E,E01006189,21.061,26.200000000000003,15.9,21.061,5,5,16777.5,5,3
W,W01001516,28.1,21.0,14.0,21.059267944199807,3,5,16779.0,5,3
E,E01027793,21.057,23.599999999999998,15.299999999999999,21.057,5,5,16780.5,5,3
E,E01015247,21.057,23.1,15.9,21.057,5,5,16780.5,5,3
S,S01009830,28.893918825478227,20.0,12.0,21.05696633629792,3,5,16782.0,5,3
E,E01008513,21.056,26.1,14.2,21.056,5,5,16783.5,5,3
E,E01020484,21.056,24.7,15.7,21.056,5,5,16783.5,5,3
E,E01023262,21.055,24.6,8.6,21.055,5,5,16785.5,5,3
E,E01000541,21.055,26.400000000000002,9.3,21.055,5,5,16785.5,5,3
E,E01001251,21.054,22.2,9.2,21.054,5,5,16787.0,5,3
E,E01029616,21.052,14.799999999999999,13.200000000000001,21.052,5,5,16788.0,5,3
E,E01032040,21.051,22.400000000000002,14.2,21.051,5,5,16789.0,5,3
E,E01030286,21.049,12.9,9.1,21.049,5,5,16790.5,5,3
E,E01029257,21.049,22.5,14.399999999999999,21.049,5,5,16790.5,5,3
E,E01011523,21.046,22.0,16.400000000000002,21.046,5,5,16792.0,5,3
W,W01000703,28.3,21.0,15.0,21.045228055457805,3,5,16793.0,5,3
S,S01012877,30.33179628696682,21.0,14.0,21.045064307452243,3,5,16794.0,5,3
N,95GG05S2,11.057052227190928,8.6,12.1,21.04189030733947,8,5,16795.0,5,3
E,E01020493,21.041,19.6,10.299999999999999,21.041,5,5,16796.5,5,3
E,E01019040,21.041,20.5,10.7,21.041,5,5,16796.5,5,3
N,95GG37S2,10.436101789843445,8.8,13.1,21.03734399363814,8,5,16798.0,5,3
E,E01016135,21.037,20.3,12.1,21.037,5,5,16799.0,5,3
E,E01008885,21.036,27.1,12.1,21.036,5,5,16800.0,5,3
S,S01012756,30.32359406684624,19.0,14.0,21.03552972001137,3,5,16801.0,5,3
E,E01013903,21.034,19.2,14.2,21.034,5,5,16802.0,5,3
E,E01027796,21.033,15.9,9.8,21.033,5,5,16803.0,5,3
E,E01029165,21.032,12.3,9.4,21.032,5,5,16804.0,5,3
E,E01023779,21.031,25.8,13.100000000000001,21.031,5,5,16805.0,5,3
E,E01034492,21.029,22.7,14.899999999999999,21.029,5,5,16806.0,5,3
E,E01025515,21.028,11.4,8.3,21.028,5,5,16808.5,5,3
E,E01027119,21.028,20.3,14.7,21.028,5,5,16808.5,5,3
E,E01025025,21.028,25.4,14.899999999999999,21.028,5,5,16808.5,5,3
E,E01001253,21.028,26.1,14.399999999999999,21.028,5,5,16808.5,5,3
E,E01013049,21.026,22.5,15.2,21.026,5,5,16811.5,5,3
E,E01034273,21.026,17.8,7.7,21.026,5,5,16811.5,5,3
E,E01020906,21.025,14.499999999999998,11.899999999999999,21.025,5,5,16813.0,5,3
E,E01028898,21.024,10.5,7.199999999999999,21.024,5,5,16814.0,5,3
E,E01029470,21.023,23.5,12.8,21.023,5,5,16815.0,5,3
E,E01021819,21.022,24.9,15.0,21.022,5,5,16817.5,5,3
E,E01013458,21.022,23.7,13.700000000000001,21.022,5,5,16817.5,5,3
E,E01026290,21.022,14.2,11.4,21.022,5,5,16817.5,5,3
E,E01007850,21.022,19.6,15.1,21.022,5,5,16817.5,5,3
E,E01008741,21.019,18.3,14.7,21.019,5,5,16820.5,5,3
E,E01004030,21.019,27.6,13.700000000000001,21.019,5,5,16820.5,5,3
E,E01005914,21.018,20.8,15.8,21.018,5,5,16822.5,5,3
E,E01017493,21.018,27.0,15.1,21.018,5,5,16822.5,5,3
W,W01001010,28.7,24.0,17.0,21.0171482779738,3,5,16824.0,5,3
E,E01014011,21.015,19.900000000000002,12.0,21.015,5,5,16825.0,5,3
E,E01007434,21.014,20.5,14.099999999999998,21.014,5,5,16826.0,5,3
N,95DD07S1,9.66783364183153,11.4,14.3,21.0114026403103,8,5,16827.0,5,3
E,E01030266,21.011,25.5,13.900000000000002,21.011,5,5,16828.5,5,3
E,E01003058,21.011,18.099999999999998,8.7,21.011,5,5,16828.5,5,3
E,E01031799,21.009,25.900000000000002,15.4,21.009,5,5,16830.0,5,3
E,E01000576,21.008,28.4,10.0,21.008,5,5,16831.0,5,3
E,E01033420,21.007,15.1,13.700000000000001,21.007,5,5,16832.0,5,3
E,E01013816,21.006,10.299999999999999,4.3,21.006,5,5,16833.0,5,3
S,S01009574,29.574085903916203,17.0,13.0,21.005945608589244,3,5,16834.0,5,3
W,W01000199,27.6,19.0,12.0,21.005550938838596,3,5,16835.0,5,3
E,E01005617,21.005,19.3,12.8,21.005,5,5,16836.0,5,3
E,E01000031,21.003,24.6,11.899999999999999,21.003,5,5,16837.0,5,3
E,E01022242,21.001,27.200000000000003,13.200000000000001,21.001,5,5,16838.0,5,3
S,S01009140,32.464998793593146,17.0,17.0,20.999761775276184,3,5,16839.0,5,3
E,E01021344,20.999,24.7,11.799999999999999,20.999,5,5,16840.0,5,3
E,E01011178,20.997,22.7,14.299999999999999,20.997,5,5,16841.0,5,3
E,E01011896,20.995,20.7,14.299999999999999,20.995,5,5,16842.0,5,3
E,E01008727,20.994,15.299999999999999,12.8,20.994,5,5,16843.0,5,3
E,E01007780,20.99,22.1,15.9,20.99,5,5,16844.0,5,3
E,E01004954,20.989,18.8,13.700000000000001,20.989,5,5,16845.0,5,3
N,95AA01S1,15.677372504594842,8.5,4.5,20.98883684556622,6,5,16846.0,5,3
E,E01026232,20.988,23.1,17.7,20.988,5,5,16847.5,5,3
E,E01018214,20.988,23.9,14.499999999999998,20.988,5,5,16847.5,5,3
E,E01007053,20.987,19.8,15.6,20.987,5,5,16849.5,5,3
E,E01014650,20.987,20.200000000000003,13.700000000000001,20.987,5,5,16849.5,5,3
E,E01001932,20.986,20.1,11.200000000000001,20.986,5,5,16852.0,5,3
E,E01018960,20.986,26.1,13.200000000000001,20.986,5,5,16852.0,5,3
E,E01012043,20.986,19.900000000000002,15.9,20.986,5,5,16852.0,5,3
E,E01034148,20.984,23.799999999999997,11.700000000000001,20.984,5,5,16854.0,5,3
E,E01020189,20.983,24.8,16.3,20.983,5,5,16855.0,5,3
E,E01014009,20.982,9.700000000000001,7.3999999999999995,20.982,5,5,16856.0,5,3
E,E01017044,20.981,23.200000000000003,11.5,20.981,5,5,16857.0,5,3
E,E01028134,20.98,25.5,12.4,20.98,5,5,16858.0,5,3
E,E01031980,20.979,26.6,12.9,20.979,5,5,16859.0,5,3
E,E01035155,20.978,21.3,15.8,20.978,5,5,16860.0,5,3
W,W01001497,28.0,22.0,14.0,20.97747116135459,3,5,16861.5,5,3
W,W01000352,28.0,20.0,14.0,20.97747116135459,3,5,16861.5,5,3
E,E01024783,20.977,25.4,12.9,20.977,5,5,16863.0,5,3
E,E01000265,20.976,32.7,15.0,20.976,5,5,16864.0,5,3
E,E01004099,20.975,21.4,13.700000000000001,20.975,5,5,16865.0,5,3
E,E01004628,20.974,27.6,13.0,20.974,5,5,16866.0,5,3
E,E01018041,20.969,20.200000000000003,10.9,20.969,5,5,16867.0,5,3
E,E01019750,20.968,24.3,15.4,20.968,5,5,16868.0,5,3
S,S01006639,30.264950460574635,18.0,14.0,20.96736005574669,3,5,16869.0,5,3
E,E01019309,20.967,12.0,7.1,20.967,5,5,16870.0,5,3
E,E01014343,20.966,22.0,13.3,20.966,5,5,16871.0,5,3
W,W01000329,26.9,18.0,9.0,20.96587382221938,3,5,16872.0,5,3
E,E01033320,20.965,23.400000000000002,13.4,20.965,5,5,16873.0,5,3
E,E01002894,20.963,15.9,10.7,20.963,5,5,16874.0,5,3
E,E01018847,20.962,17.1,10.5,20.962,5,5,16875.0,5,3
E,E01003773,20.961,28.599999999999998,11.4,20.961,5,5,16876.0,5,3
E,E01021839,20.959,27.3,14.799999999999999,20.959,5,5,16878.5,5,3
E,E01002484,20.959,29.799999999999997,13.5,20.959,5,5,16878.5,5,3
E,E01031750,20.959,26.3,16.2,20.959,5,5,16878.5,5,3
E,E01031937,20.959,15.6,12.8,20.959,5,5,16878.5,5,3
E,E01035288,20.957,24.4,14.2,20.957,5,5,16881.5,5,3
E,E01027784,20.957,22.6,13.700000000000001,20.957,5,5,16881.5,5,3
E,E01002779,20.954,23.0,11.5,20.954,5,5,16883.0,5,3
E,E01021820,20.948,28.199999999999996,15.0,20.948,5,5,16884.0,5,3
S,S01007889,29.524125728541694,16.0,13.0,20.947869910343282,3,5,16885.0,5,3
E,E01032076,20.947,15.4,7.6,20.947,5,5,16887.5,5,3
E,E01017581,20.947,23.3,13.600000000000001,20.947,5,5,16887.5,5,3
E,E01007050,20.947,21.099999999999998,16.0,20.947,5,5,16887.5,5,3
E,E01024161,20.947,22.1,11.1,20.947,5,5,16887.5,5,3
S,S01007862,32.41877692739555,19.0,17.0,20.94603163655,3,5,16890.0,5,3
E,E01020490,20.946,14.2,9.1,20.946,5,5,16891.0,5,3
S,S01007491,28.796346789122424,18.0,12.0,20.943544714012443,3,5,16892.0,5,3
E,E01018921,20.943,15.9,9.6,20.943,5,5,16893.5,5,3
E,E01022017,20.943,15.2,11.0,20.943,5,5,16893.5,5,3
E,E01016787,20.942,23.200000000000003,12.8,20.942,5,5,16895.5,5,3
E,E01022383,20.942,21.9,14.299999999999999,20.942,5,5,16895.5,5,3
E,E01035366,20.94,26.5,14.799999999999999,20.94,5,5,16897.0,5,3
E,E01015767,20.939,30.4,11.3,20.939,5,5,16898.5,5,3
E,E01013079,20.939,16.6,14.2,20.939,5,5,16898.5,5,3
W,W01001541,27.3,19.0,11.0,20.93779404473538,3,5,16900.0,5,3
S,S01008140,28.790525542735757,19.0,12.0,20.93677786529678,3,5,16901.0,5,3
E,E01012712,20.933,16.3,11.5,20.933,5,5,16902.0,5,3
E,E01015516,20.932,21.5,17.7,20.932,5,5,16904.0,5,3
E,E01018825,20.932,19.2,11.0,20.932,5,5,16904.0,5,3
E,E01003440,20.932,31.3,13.700000000000001,20.932,5,5,16904.0,5,3
E,E01033352,20.931,23.599999999999998,8.7,20.931,5,5,16906.5,5,3
E,E01005396,20.931,17.0,14.399999999999999,20.931,5,5,16906.5,5,3
E,E01034287,20.93,20.4,13.3,20.93,5,5,16908.0,5,3
E,E01003436,20.929,26.3,14.499999999999998,20.929,5,5,16909.0,5,3
S,S01012275,30.23071148055406,15.0,14.0,20.927559301305404,3,5,16910.0,5,3
E,E01016479,20.927,27.3,10.5,20.927,5,5,16911.0,5,3
W,W01001362,28.8,20.0,18.0,20.921311606386585,3,5,16912.0,5,3
S,S01011705,28.77572754009204,18.0,12.0,20.919576077478034,3,5,16913.0,5,3
E,E01029230,20.919,11.0,9.3,20.919,5,5,16914.0,5,3
E,E01005540,20.918,22.7,13.5,20.918,5,5,16915.0,5,3
E,E01012474,20.917,27.3,15.299999999999999,20.917,5,5,16916.0,5,3
N,95BB12S2,10.053854332408696,12.7,13.5,20.916949717486602,8,5,16917.0,5,3
E,E01021262,20.916,25.6,14.399999999999999,20.916,5,5,16918.0,5,3
E,E01015269,20.915,17.599999999999998,15.1,20.915,5,5,16919.0,5,3
E,E01024206,20.914,20.0,10.8,20.914,5,5,16920.5,5,3
E,E01015365,20.914,21.099999999999998,13.600000000000001,20.914,5,5,16920.5,5,3
W,W01000172,27.7,24.0,13.0,20.909714267251374,3,5,16922.0,5,3
E,E01024065,20.909,22.0,15.9,20.909,5,5,16923.5,5,3
E,E01015753,20.909,26.0,12.4,20.909,5,5,16923.5,5,3
E,E01007696,20.908,12.0,9.5,20.908,5,5,16925.0,5,3
E,E01035082,20.905,24.3,14.399999999999999,20.905,5,5,16926.0,5,3
S,S01011367,29.48481867062507,17.0,13.0,20.902177820245715,3,5,16927.0,5,3
E,E01030834,20.902,18.0,11.200000000000001,20.902,5,5,16928.0,5,3
S,S01009788,30.207800498313212,19.0,14.0,20.900926662785544,3,5,16929.0,5,3
E,E01016505,20.897,28.499999999999996,13.5,20.897,5,5,16930.0,5,3
E,E01017567,20.894,22.400000000000002,12.0,20.894,5,5,16932.0,5,3
E,E01008356,20.894,18.4,19.5,20.894,5,5,16932.0,5,3
E,E01029016,20.894,10.2,7.8,20.894,5,5,16932.0,5,3
S,S01012977,28.02954483690956,16.0,11.0,20.89385761295128,3,5,16934.0,5,3
E,E01017151,20.893,24.0,12.8,20.893,5,5,16935.0,5,3
E,E01001998,20.892,24.099999999999998,12.5,20.892,5,5,16936.0,5,3
E,E01006570,20.891,17.299999999999997,16.1,20.891,5,5,16937.0,5,3
E,E01033975,20.889,24.9,13.100000000000001,20.889,5,5,16938.0,5,3
E,E01000747,20.885,16.400000000000002,10.9,20.885,5,5,16939.0,5,3
E,E01031455,20.884,22.8,14.000000000000002,20.884,5,5,16940.0,5,3
E,E01016529,20.883,31.4,12.6,20.883,5,5,16941.0,5,3
E,E01014076,20.882,16.7,12.4,20.882,5,5,16942.0,5,3
E,E01014590,20.881,22.2,12.2,20.881,5,5,16943.5,5,3
E,E01018982,20.881,25.1,14.000000000000002,20.881,5,5,16943.5,5,3
E,E01021802,20.88,26.900000000000002,13.700000000000001,20.88,5,5,16945.0,5,3
E,E01029382,20.877,22.5,13.900000000000002,20.877,5,5,16946.0,5,3
E,E01001289,20.875,26.700000000000003,11.600000000000001,20.875,5,5,16947.5,5,3
E,E01035129,20.875,24.8,16.0,20.875,5,5,16947.5,5,3
E,E01031106,20.874,15.0,15.7,20.874,5,5,16949.0,5,3
E,E01003690,20.872,24.4,10.8,20.872,5,5,16950.0,5,3
E,E01024690,20.87,24.3,16.2,20.87,5,5,16951.0,5,3
E,E01020049,20.868,8.5,4.9,20.868,5,5,16952.0,5,3
E,E01006375,20.867,13.100000000000001,9.700000000000001,20.867,5,5,16953.0,5,3
E,E01031810,20.865,25.900000000000002,13.3,20.865,5,5,16955.0,5,3
E,E01000994,20.865,26.900000000000002,14.499999999999998,20.865,5,5,16955.0,5,3
E,E01022009,20.865,15.7,11.5,20.865,5,5,16955.0,5,3
E,E01019752,20.864,21.5,13.900000000000002,20.864,5,5,16957.0,5,3
S,S01012835,30.899753340594604,19.0,15.0,20.86360617650793,3,5,16958.0,5,3
S,S01007500,28.727546810633875,16.0,12.0,20.86356887805755,3,5,16959.0,5,3
E,E01010865,20.861,17.4,12.4,20.861,5,5,16960.0,5,3
S,S01011575,29.44911846905025,16.0,13.0,20.860678483655374,3,5,16961.0,5,3
E,E01034284,20.859,25.1,14.299999999999999,20.859,5,5,16962.0,5,3
E,E01011049,20.857,23.0,14.2,20.857,5,5,16963.0,5,3
E,E01001309,20.856,31.6,10.0,20.856,5,5,16964.5,5,3
E,E01023979,20.856,20.9,12.0,20.856,5,5,16964.5,5,3
E,E01028073,20.855,21.2,11.700000000000001,20.855,5,5,16966.5,5,3
E,E01035639,20.855,27.3,12.3,20.855,5,5,16966.5,5,3
W,W01000714,28.5,21.0,17.0,20.85355471228337,3,5,16968.0,5,3
E,E01010002,20.853,23.5,11.700000000000001,20.853,5,5,16969.5,5,3
E,E01033593,20.853,24.6,8.9,20.853,5,5,16969.5,5,3
E,E01001934,20.851,30.4,14.499999999999998,20.851,5,5,16971.0,5,3
N,95TT05S1,9.793555783119668,11.7,13.8,20.85002688735008,8,5,16972.0,5,3
N,95TT07W1,10.284417063214107,9.7,13.0,20.848438713634852,8,5,16973.0,5,3
E,E01016271,20.848,26.6,14.000000000000002,20.848,5,5,16974.0,5,3
S,S01012097,28.71158639318833,16.0,12.0,20.845015852963087,3,5,16975.0,5,3
E,E01035671,20.845,30.8,8.5,20.845,5,5,16976.5,5,3
E,E01009939,20.845,24.2,12.9,20.845,5,5,16976.5,5,3
E,E01035071,20.844,12.4,6.7,20.844,5,5,16978.0,5,3
E,E01027419,20.843,20.200000000000003,15.6,20.843,5,5,16979.0,5,3
W,W01000978,27.4,19.0,12.0,20.84195737314816,3,5,16980.0,5,3
S,S01009062,30.879503200576792,19.0,15.0,20.840066606994867,3,5,16981.0,5,3
E,E01006364,20.84,22.7,15.4,20.84,5,5,16982.0,5,3
E,E01013932,20.838,28.199999999999996,13.700000000000001,20.838,5,5,16983.5,5,3
E,E01015200,20.838,21.099999999999998,14.000000000000002,20.838,5,5,16983.5,5,3
E,E01032229,20.837,26.200000000000003,14.6,20.837,5,5,16985.0,5,3
E,E01020858,20.835,15.5,12.8,20.835,5,5,16986.0,5,3
S,S01011677,27.253750221619452,17.0,10.0,20.833717082065522,3,5,16987.0,5,3
E,E01014612,20.832,23.599999999999998,14.099999999999998,20.832,5,5,16989.0,5,3
E,E01029567,20.832,20.1,13.8,20.832,5,5,16989.0,5,3
E,E01027142,20.832,23.9,12.7,20.832,5,5,16989.0,5,3
N,95OO13W1,10.632316334585171,8.3,12.4,20.829313654561517,8,5,16991.0,5,3
E,E01012542,20.828,24.7,14.6,20.828,5,5,16992.0,5,3
E,E01028843,20.827,14.399999999999999,7.7,20.827,5,5,16993.5,5,3
E,E01011668,20.827,15.299999999999999,7.199999999999999,20.827,5,5,16993.5,5,3
E,E01023828,20.821,27.400000000000002,14.399999999999999,20.821,5,5,16995.5,5,3
E,E01024969,20.821,24.4,16.7,20.821,5,5,16995.5,5,3
E,E01023583,20.819,20.0,11.700000000000001,20.819,5,5,16997.5,5,3
E,E01033694,20.819,17.299999999999997,10.299999999999999,20.819,5,5,16997.5,5,3
E,E01023723,20.818,28.1,15.5,20.818,5,5,16999.0,5,3
E,E01019080,20.817,25.6,14.7,20.817,5,5,17000.0,5,3
E,E01016488,20.815,26.6,10.5,20.815,5,5,17001.5,5,3
E,E01028895,20.815,26.1,12.8,20.815,5,5,17001.5,5,3
E,E01014623,20.814,21.8,12.4,20.814,5,5,17003.0,5,3
E,E01024013,20.813,18.6,11.200000000000001,20.813,5,5,17004.0,5,3
E,E01027760,20.812,11.3,5.800000000000001,20.812,5,5,17005.5,5,3
E,E01012157,20.812,18.4,16.900000000000002,20.812,5,5,17005.5,5,3
E,E01032019,20.81,28.199999999999996,17.2,20.81,5,5,17008.5,5,3
E,E01024054,20.81,11.899999999999999,7.8,20.81,5,5,17008.5,5,3
E,E01002485,20.81,25.3,12.0,20.81,5,5,17008.5,5,3
E,E01022543,20.81,23.200000000000003,13.600000000000001,20.81,5,5,17008.5,5,3
S,S01008256,30.85261986846492,20.0,15.0,20.80881635072832,3,5,17011.0,5,3
E,E01017365,20.807,13.4,10.4,20.807,5,5,17012.5,5,3
E,E01025716,20.807,24.5,14.099999999999998,20.807,5,5,17012.5,5,3
E,E01031276,20.805,26.3,12.5,20.805,5,5,17014.0,5,3
E,E01012725,20.803,16.400000000000002,12.1,20.803,5,5,17015.5,5,3
E,E01012106,20.803,23.9,16.0,20.803,5,5,17015.5,5,3
E,E01023529,20.802,26.400000000000002,13.5,20.802,5,5,17017.0,5,3
E,E01035544,20.801,23.9,11.600000000000001,20.801,5,5,17019.0,5,3
E,E01021894,20.801,22.7,13.900000000000002,20.801,5,5,17019.0,5,3
E,E01014928,20.801,25.3,15.5,20.801,5,5,17019.0,5,3
E,E01005567,20.8,21.4,14.6,20.8,5,5,17021.5,5,3
E,E01002307,20.8,28.000000000000004,14.000000000000002,20.8,5,5,17021.5,5,3
S,S01011649,29.396864147910023,19.0,13.0,20.79993597897362,3,5,17023.0,5,3
W,W01000944,28.0,20.0,15.0,20.79983770692216,3,5,17024.0,5,3
E,E01023251,20.798,26.6,12.2,20.798,5,5,17025.0,5,3
S,S01011266,29.395096848035585,19.0,13.0,20.79788159919115,3,5,17026.0,5,3
E,E01020116,20.796,21.5,13.5,20.796,5,5,17027.0,5,3
N,95LL10S1,9.362596540691683,9.1,14.4,20.795579836530926,8,5,17028.0,5,3
E,E01023592,20.795,26.400000000000002,14.099999999999998,20.795,5,5,17029.0,5,3
E,E01001290,20.793,23.1,8.799999999999999,20.793,5,5,17030.0,5,3
E,E01015874,20.791,25.7,12.7,20.791,5,5,17031.0,5,3
S,S01009249,31.558005201168307,18.0,16.0,20.787110326461523,3,5,17032.0,5,3
E,E01020547,20.786,26.3,16.6,20.786,5,5,17033.5,5,3
E,E01017929,20.786,26.8,11.899999999999999,20.786,5,5,17033.5,5,3
E,E01030765,20.785,23.1,13.200000000000001,20.785,5,5,17035.0,5,3
S,S01011970,30.10722182343453,18.0,14.0,20.784010004097965,3,5,17036.0,5,3
E,E01022265,20.782,16.3,13.700000000000001,20.782,5,5,17037.5,5,3
E,E01001248,20.782,22.900000000000002,12.0,20.782,5,5,17037.5,5,3
E,E01020608,20.78,23.3,15.1,20.78,5,5,17039.0,5,3
S,S01007611,31.550204362212817,21.0,16.0,20.77804232047779,3,5,17040.0,5,3
E,E01025243,20.775,21.8,13.8,20.775,5,5,17041.0,5,3
N,95BB07S2,9.46034583478091,11.4,14.2,20.773068612465522,8,5,17042.0,5,3
W,W01000750,28.4,23.0,17.0,20.771757929438152,3,5,17043.0,5,3
E,E01010603,20.769,22.0,13.700000000000001,20.769,5,5,17044.0,5,3
E,E01021420,20.768,23.200000000000003,13.700000000000001,20.768,5,5,17045.0,5,3
E,E01023759,20.767,28.7,11.899999999999999,20.767,5,5,17046.5,5,3
E,E01035241,20.767,23.9,11.5,20.767,5,5,17046.5,5,3
E,E01005734,20.766,19.7,12.6,20.766,5,5,17048.0,5,3
E,E01018940,20.765,17.299999999999997,9.8,20.765,5,5,17049.0,5,3
E,E01016421,20.764,15.6,10.299999999999999,20.764,5,5,17050.0,5,3
E,E01004540,20.761,26.1,12.8,20.761,5,5,17051.5,5,3
