nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_W_score,original_decile,W_expanded_decile,UK_IMD_W_rank,UK_IMD_W_pop_decile,UK_IMD_W_pop_quintile
E,E01030347,10.067,14.7,7.3,13.206489931334016,8,7,30735.0,8,4
E,E01031391,10.28,9.3,6.1,13.20629414696041,8,7,30736.0,8,4
E,E01035731,10.333,11.4,5.800000000000001,13.205939565374633,8,7,30737.0,8,4
E,E01021132,10.244,10.100000000000001,6.3,13.205715506704585,8,7,30738.0,8,4
E,E01029570,10.35,6.6000000000000005,5.7,13.205006343533023,8,7,30739.0,8,4
E,E01008147,10.153,9.700000000000001,6.800000000000001,13.2030463640955,8,7,30740.0,8,4
E,E01015998,10.117,10.100000000000001,7.000000000000001,13.202467723839673,8,7,30741.0,8,4
E,E01009559,10.188,6.7,6.6000000000000005,13.202402462381809,8,7,30742.0,8,4
E,E01009648,10.152,12.4,6.800000000000001,13.201823822125977,8,7,30743.0,8,4
W,W01000503,13.2,7.0,3.0,13.2,7,7,30747.0,8,4
W,W01000735,13.2,11.0,6.0,13.2,7,7,30747.0,8,4
W,W01000148,13.2,14.0,7.0,13.2,7,7,30747.0,8,4
W,W01000453,13.2,6.0,3.0,13.2,7,7,30747.0,8,4
W,W01001893,13.2,13.0,8.0,13.2,7,7,30747.0,8,4
W,W01000581,13.2,9.0,6.0,13.2,7,7,30747.0,8,4
W,W01000548,13.2,12.0,7.0,13.2,7,7,30747.0,8,4
S,S01009488,16.430763361500635,11.0,8.0,13.198344703360464,6,7,30751.0,8,4
S,S01009746,13.003238542203295,2.0,2.0,13.198286138485042,7,7,30752.0,8,4
S,S01007312,15.28764221772933,8.0,6.0,13.19745421192323,6,7,30753.0,8,4
S,S01010701,15.287555827716966,9.0,6.0,13.197331440356162,6,7,30754.0,8,4
E,E01014491,10.095,9.2,7.1,13.197288235833678,8,7,30755.0,8,4
E,E01016082,10.166,14.899999999999999,6.7,13.197222974375812,8,7,30756.0,8,4
E,E01018218,10.251,5.2,6.2,13.192556865167777,8,7,30757.0,8,4
E,E01017008,9.86,11.899999999999999,8.4,13.192304532201288,8,7,30758.0,8,4
S,S01010014,16.99687729614084,13.0,9.0,13.191049561370146,5,7,30759.0,8,4
E,E01004970,9.822,12.1,8.6,13.18928080800642,8,7,30760.0,8,4
E,E01003138,10.496,8.799999999999999,4.8,13.188049553171922,8,7,30761.0,8,4
E,E01025901,9.785,13.0,8.799999999999999,13.187479625781076,8,7,30762.0,8,4
E,E01019423,10.085,10.4,7.1,13.185062816138478,8,7,30763.0,8,4
E,E01035451,9.8,14.799999999999999,8.7,13.18410132000043,8,7,30764.0,8,4
E,E01030117,10.188,12.8,6.5,13.180686027058359,8,7,30765.0,8,4
E,E01013343,10.488,9.1,4.8,13.17826921741576,8,7,30766.0,8,4
S,S01007236,17.558670445815732,12.0,10.0,13.177614015800277,5,7,30767.0,8,4
E,E01023589,9.847,13.3,8.4,13.176411486597527,8,7,30768.0,8,4
E,E01001989,10.06,12.3,7.199999999999999,13.176215702223926,8,7,30769.0,8,4
S,S01009993,15.271908116241796,11.0,6.0,13.17509398481851,6,7,30770.0,8,4
E,E01013438,10.023,12.5,7.3999999999999995,13.174414519998576,8,7,30771.0,8,4
E,E01015066,9.792,10.7,8.7,13.174320984244268,8,7,30772.0,8,4
E,E01015523,9.845,10.7,8.4,13.173966402658488,8,7,30773.0,8,4
E,E01000883,10.52,9.2,4.6,13.173957689793506,8,7,30774.0,8,4
S,S01009122,14.699128625596384,5.0,5.0,13.172916495265568,6,7,30775.0,8,4
E,E01034964,10.359,10.2,5.5,13.172576350611807,8,7,30776.0,8,4
E,E01003677,9.878,14.499999999999998,8.200000000000001,13.170877417005752,8,7,30777.0,8,4
E,E01023601,10.002,14.2,7.5,13.170457573962105,8,7,30778.0,8,4
E,E01005408,10.001,10.100000000000001,7.5,13.169235031992583,8,7,30779.0,8,4
E,E01002871,10.763,4.8,3.2,13.16700529385861,8,7,30780.0,8,4
S,S01011997,15.837319579073393,11.0,7.0,13.166800538019519,6,7,30781.0,8,4
E,E01035271,10.406,13.100000000000001,5.2,13.164886517208906,8,7,30782.0,8,4
E,E01004620,9.802,13.100000000000001,8.6,13.164829968616019,8,7,30783.0,8,4
E,E01018136,10.405,7.000000000000001,5.2,13.163663975239384,8,7,30784.0,8,4
E,E01031642,9.96,13.3,7.7,13.162543681889158,8,7,30785.0,8,4
E,E01002210,9.942,22.6,7.8,13.162254361761242,8,7,30786.5,8,4
E,E01002982,9.942,16.2,7.8,13.162254361761242,8,7,30786.5,8,4
E,E01001966,10.35,5.5,5.5,13.161573472886126,8,7,30788.0,8,4
E,E01014131,10.545,6.9,4.3999999999999995,13.161088368384611,8,7,30789.0,8,4
E,E01014270,9.976,10.7,7.6,13.160387918078031,8,7,30790.0,8,4
E,E01009523,10.331,8.0,5.6000000000000005,13.160061610788693,8,7,30791.0,8,4
E,E01034154,10.348,13.3,5.5,13.159128388947087,8,7,30792.0,8,4
S,S01012989,15.260350634436994,11.0,6.0,13.15866928347037,6,7,30793.0,8,4
E,E01013293,10.027,9.9,7.3,13.157588252553209,8,7,30794.0,8,4
E,E01030552,9.707,12.6,9.1,13.157270658128855,8,7,30795.0,8,4
E,E01001913,10.755,7.3999999999999995,3.2,13.157224958102448,8,7,30796.0,8,4
E,E01014633,9.973,11.600000000000001,7.6,13.15672029216947,8,7,30797.0,8,4
E,E01033133,10.097,16.6,6.9,13.156300449125819,8,7,30798.0,8,4
E,E01017653,9.937,12.9,7.8,13.156141651913641,8,7,30799.0,8,4
E,E01000182,10.274,8.200000000000001,5.8999999999999995,13.15552602449639,8,7,30800.0,8,4
E,E01019934,9.581,11.200000000000001,9.8,13.155245417233463,8,7,30801.0,8,4
E,E01033185,9.865,12.9,8.200000000000001,13.15498437140199,8,7,30802.0,8,4
S,S01010082,16.40024315565428,9.0,8.0,13.154971477723905,6,7,30803.0,8,4
E,E01027212,10.007,11.3,7.3999999999999995,13.154853848486255,8,7,30804.0,8,4
E,E01017817,9.9,12.4,8.0,13.154340469688297,8,7,30805.0,8,4
E,E01027687,10.042,14.2,7.199999999999999,13.154209946772562,8,7,30806.0,8,4
E,E01009108,10.113,11.4,6.800000000000001,13.154144685314694,8,7,30807.0,8,4
E,E01008862,9.58,10.0,9.8,13.154022875263943,8,7,30808.0,8,4
E,E01015686,9.526,11.0,10.100000000000001,13.1531549148802,8,7,30809.0,8,4
E,E01008538,10.058,18.099999999999998,7.1,13.152054182961434,8,7,30810.0,8,4
E,E01017695,9.969,9.0,7.6,13.151830124291388,8,7,30811.0,8,4
E,E01028732,10.111,15.7,6.800000000000001,13.151699601375654,8,7,30812.0,8,4
E,E01033443,10.554,5.3,4.3,13.150374810786843,8,7,30813.0,8,4
S,S01012409,15.25361488509242,6.0,6.0,13.149096897962083,6,7,30814.0,8,4
E,E01020664,10.319,7.1,5.6000000000000005,13.145391107154454,8,7,30815.0,8,4
S,S01011982,14.678643295202882,5.0,5.0,13.14380414714217,6,7,30816.0,8,4
E,E01028052,9.802,9.6,8.5,13.14311353329257,8,7,30817.0,8,4
E,E01020200,10.175,9.3,6.4,13.143076546131148,8,7,30818.0,8,4
E,E01000347,10.102,14.799999999999999,6.800000000000001,13.140696723649974,8,7,30819.0,8,4
E,E01030544,10.474,8.9,4.7,13.13943719451903,8,7,30820.0,8,4
E,E01034049,9.674,13.600000000000001,9.2,13.138643208458138,8,7,30821.0,8,4
S,S01007534,18.10183175376681,13.0,11.0,13.137700173223502,5,7,30822.0,8,4
E,E01027620,10.01,13.900000000000002,7.3,13.136805039071367,8,7,30823.0,8,4
S,S01009274,14.673256531869988,5.0,5.0,13.136148848135848,6,7,30824.0,8,4
E,E01013546,9.885,13.5,8.0,13.136002340145495,8,7,30825.0,8,4
E,E01015092,9.956,12.1,7.6,13.135937078687627,8,7,30826.0,8,4
E,E01027071,9.83,11.4,8.3,13.133911837792239,8,7,30827.0,8,4
E,E01024997,9.988,8.4,7.3999999999999995,13.131625551065373,8,7,30828.0,8,4
S,S01007251,17.526064825625912,11.0,10.0,13.131277142168674,5,7,30829.0,8,4
S,S01011643,13.526788696340969,7.0,3.0,13.13050226765144,7,7,30830.0,8,4
S,S01011090,13.526732378555431,6.0,3.0,13.130422232672915,7,7,30831.0,8,4
S,S01007362,17.5241110459543,11.0,10.0,13.128500564351093,5,7,30832.0,8,4
E,E01014670,10.447,3.6999999999999997,4.8,13.128144996665434,8,7,30833.0,8,4
E,E01016903,9.949,13.100000000000001,7.6,13.127379284900986,8,7,30834.0,8,4
E,E01034958,10.357,7.3,5.3,13.126698396025867,8,7,30835.0,8,4
E,E01016001,9.877,8.3,8.0,13.126222004389335,8,7,30836.0,8,4
E,E01035343,10.053,15.0,7.000000000000001,13.124225037790385,8,7,30837.0,8,4
E,E01007994,10.337,9.700000000000001,5.4,13.123963991958915,8,7,30838.0,8,4
S,S01011763,17.520239146473855,11.0,10.0,13.122998086069892,5,7,30839.0,8,4
S,S01009666,16.94866284990233,10.0,9.0,13.122530493504996,5,7,30840.0,8,4
E,E01008141,9.82,8.7,8.3,13.121686418097037,8,7,30841.0,8,4
E,E01026209,9.624,10.5,9.4,13.12094898062903,8,7,30842.0,8,4
S,S01013148,16.375040678200005,10.0,8.0,13.119155443365303,6,7,30843.0,8,4
S,S01007182,16.37437613658969,11.0,8.0,13.11821104235588,6,7,30844.0,8,4
E,E01028649,10.119,8.1,6.6000000000000005,13.118047066484918,8,7,30845.0,8,4
E,E01027601,10.314,7.9,5.5,13.117561961983402,8,7,30846.0,8,4
E,E01034828,9.994,11.899999999999999,7.3,13.117244367559046,8,7,30847.0,8,4
E,E01010119,9.798,11.700000000000001,8.4,13.116506930091042,8,7,30848.0,8,4
S,S01010553,15.230088972701653,4.0,6.0,13.115663483011755,6,7,30849.0,8,4
E,E01004508,10.418,10.6,4.9,13.1144077148728,8,7,30850.0,8,4
E,E01007749,9.867,12.2,8.0,13.113996584694135,8,7,30851.0,8,4
E,E01024973,10.008,7.199999999999999,7.199999999999999,13.112643519808877,8,7,30852.0,8,4
E,E01016957,10.132,9.700000000000001,6.5,13.11222367676523,8,7,30853.0,8,4
E,E01006143,9.741,11.200000000000001,8.7,13.111971343798743,8,7,30854.0,8,4
E,E01017352,9.723,6.3,8.799999999999999,13.111682023670829,8,7,30855.0,8,4
E,E01002137,10.839,2.4,2.5,13.107903436277994,8,7,30856.0,8,4
E,E01025967,9.702,7.8,8.9,13.107725077634356,8,7,30857.0,8,4
E,E01027296,10.43,8.200000000000001,4.8,13.107361783183594,8,7,30858.0,8,4
E,E01008234,9.897,9.9,7.8,13.107239973132838,8,7,30859.0,8,4
E,E01019925,10.039,9.0,7.000000000000001,13.107109450217102,8,7,30860.0,8,4
E,E01016786,9.879,9.3,7.9,13.106950653004926,8,7,30861.0,8,4
E,E01018615,10.003,8.6,7.199999999999999,13.106530809961278,8,7,30862.0,8,4
E,E01004175,9.84,12.2,8.1,13.102704386840538,8,7,30863.0,8,4
E,E01022620,9.538,16.7,9.8,13.102676112544097,8,7,30864.0,8,4
E,E01007306,9.715,11.200000000000001,8.799999999999999,13.101901687914665,8,7,30865.0,8,4
E,E01032680,10.354,6.2,5.2,13.101314334793859,8,7,30866.0,8,4
E,E01005699,9.998,9.4,7.199999999999999,13.100418100113677,8,7,30867.0,8,4
W,W01000552,13.1,8.0,5.0,13.1,7,7,30870.0,8,4
W,W01000635,13.1,10.0,7.0,13.1,7,7,30870.0,8,4
W,W01000251,13.1,16.0,8.0,13.1,7,7,30870.0,8,4
W,W01001568,13.1,6.0,3.0,13.1,7,7,30870.0,8,4
W,W01000808,13.1,11.0,10.0,13.1,7,7,30870.0,8,4
