nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_W_score,original_decile,W_expanded_decile,GB_IMD_W_rank,GB_IMD_W_pop_decile,GB_IMD_W_pop_quintile
E,E01010606,72.641,68.30000000000001,33.300000000000004,109.72933270677659,1,1,118.0,1,1
E,E01009483,67.226,73.7,30.0,109.61634770814912,1,1,119.0,1,1
E,E01017130,69.038,73.6,33.7,109.58841039475932,1,1,120.0,1,1
E,E01013812,74.818,66.60000000000001,36.1,109.36947727636877,1,1,121.0,1,1
E,E01013877,76.673,71.39999999999999,47.099999999999994,109.27612948978339,1,1,122.0,1,1
E,E01007273,78.75,68.7,47.599999999999994,109.24634652061596,1,1,123.0,1,1
E,E01006563,75.635,71.8,45.7,109.17749267784508,1,1,124.0,1,1
E,E01005350,74.646,70.6,42.0,109.12485051132101,1,1,125.0,1,1
E,E01005660,75.262,69.19999999999999,41.3,109.10691721552088,1,1,126.0,1,1
E,E01026383,81.615,62.6,45.1,109.08055091627713,1,1,127.0,1,1
E,E01005484,72.914,70.8,38.800000000000004,109.05658391231195,1,1,128.0,1,1
E,E01010735,70.666,72.39999999999999,36.5,109.01093215024756,1,1,129.0,1,1
E,E01005754,77.438,69.1,46.2,108.85466988362127,1,1,130.0,1,1
E,E01009364,69.272,76.6,40.0,108.83440867615644,1,1,131.0,1,1
E,E01024667,79.076,65.5,44.5,108.81517441864366,1,1,132.0,1,1
E,E01011662,69.998,74.4,38.4,108.80307983719587,1,1,133.0,1,1
E,E01005639,73.189,71.1,40.5,108.70313696943992,1,1,134.0,1,1
E,E01010456,70.849,76.8,44.0,108.62345643027969,1,1,135.0,1,1
E,E01009571,67.838,72.5,31.8,108.4636057370056,1,1,136.0,1,1
E,E01012738,78.563,61.1,37.8,108.44064976198106,1,1,137.0,1,1
E,E01033455,65.239,75.5,31.2,108.20796519949957,1,1,138.0,1,1
E,E01017038,74.188,67.10000000000001,37.9,108.14482019979076,1,1,139.0,1,1
E,E01009477,62.364,77.4,28.199999999999996,108.07139554778792,1,1,140.0,1,1
E,E01009368,68.99,73.3,36.3,107.98588425478104,1,1,141.0,1,1
E,E01005201,69.329,69.89999999999999,32.2,107.9321414729888,1,1,142.0,1,1
E,E01001808,58.04,77.9,20.200000000000003,107.90714598074096,1,1,143.0,1,1
E,E01013566,73.625,66.4,36.199999999999996,107.89463342029266,1,1,144.0,1,1
E,E01005615,70.001,66.9,29.4,107.86542194137435,1,1,145.0,1,1
E,E01008736,83.195,64.3,53.5,107.73150550633014,1,1,146.0,1,1
E,E01026173,77.457,65.7,43.6,107.6916860589155,1,1,147.0,1,1
E,E01034138,66.357,69.69999999999999,26.200000000000003,107.67383038443751,1,1,148.0,1,1
E,E01034928,61.088,83.39999999999999,35.0,107.66395602237313,1,1,149.0,1,1
E,E01010737,74.342,64.9,36.0,107.65514493899003,1,1,150.0,1,1
E,E01011426,66.336,71.7,29.099999999999998,107.64660057376281,1,1,151.0,1,1
E,E01012060,74.69,69.0,42.699999999999996,107.63148821291841,1,1,152.0,1,1
E,E01026624,78.584,61.6,40.2,107.60542774166436,1,1,153.0,1,1
E,E01032755,71.099,69.8,36.4,107.6036173959769,1,1,154.0,1,1
E,E01009638,70.705,70.89999999999999,37.3,107.5349940246077,1,1,155.0,1,1
E,E01024609,77.304,62.3,38.7,107.5208241785846,1,1,156.0,1,1
E,E01009391,63.925,73.7,27.3,107.46657500968703,1,1,157.0,1,1
E,E01009507,69.164,71.89999999999999,35.699999999999996,107.44410343054686,1,1,158.0,1,1
E,E01034934,65.23,75.5,32.800000000000004,107.3802014028507,1,1,159.0,1,1
E,E01007904,67.48,77.0,39.7,107.36690745046376,1,1,160.0,1,1
E,E01011999,77.937,63.2,41.699999999999996,107.32894822597427,1,1,161.0,1,1
E,E01026622,70.936,73.3,41.699999999999996,107.30589160257205,1,1,162.0,1,1
E,E01009379,68.675,73.3,37.0,107.29105985439826,1,1,163.0,1,1
E,E01013726,75.544,66.7,41.9,107.25407942542053,1,1,164.0,1,1
E,E01008459,72.184,70.1,39.800000000000004,107.24718401632883,1,1,165.0,1,1
E,E01024657,77.654,61.4,38.7,107.22999773904118,1,1,166.0,1,1
E,E01009367,68.799,71.6,35.099999999999994,107.13882626564049,1,1,167.0,1,1
E,E01007128,76.451,66.5,43.8,107.1047555347826,1,1,168.0,1,1
E,E01033638,64.268,78.4,35.6,107.06286402992266,1,1,169.0,1,1
E,E01033649,62.691,74.4,26.6,107.02209871311993,1,1,170.0,1,1
E,E01013480,78.105,61.3,40.0,106.97369429748609,1,1,171.0,1,1
E,E01035188,74.825,67.7,42.4,106.96850165530117,1,1,172.0,1,1
E,E01010736,70.189,69.1,34.8,106.93118448724313,1,1,173.0,1,1
E,E01028263,75.649,66.7,42.8,106.90617285821891,1,1,174.0,1,1
E,E01012724,74.548,69.3,44.3,106.88319825204462,1,1,175.0,1,1
E,E01005433,70.852,67.9,34.699999999999996,106.80452577625368,1,1,176.0,1,1
E,E01026083,75.429,67.7,44.0,106.79633425558495,1,1,177.0,1,1
E,E01005568,71.224,69.39999999999999,37.9,106.67467763713971,1,1,178.0,1,1
E,E01005205,73.572,66.0,37.9,106.67305742389318,1,1,179.0,1,1
E,E01035189,71.797,73.2,44.6,106.66994000925351,1,1,180.0,1,1
E,E01012000,75.534,72.1,50.9,106.63224033978392,1,1,181.0,1,1
E,E01020752,80.183,65.7,51.4,106.61868676714278,1,1,182.0,1,1
E,E01013603,74.795,64.9,39.1,106.55448003809217,1,1,183.0,1,1
E,E01001824,57.598,77.7,21.7,106.51961682171991,1,1,184.0,1,1
E,E01001799,46.542,90.10000000000001,16.6,106.46742193048567,1,1,185.0,1,1
E,E01009113,69.294,74.0,41.0,106.42506403365819,1,1,186.0,1,1
E,E01034996,68.711,71.0,35.5,106.3967450957909,1,1,187.0,1,1
E,E01012674,78.29,61.9,42.5,106.33663999166393,1,1,188.0,1,1
E,E01025584,80.657,61.3,46.6,106.32820782261994,1,1,189.0,1,1
E,E01005427,71.634,65.60000000000001,34.0,106.29898017298908,1,1,190.0,1,1
E,E01010608,69.399,66.9,31.3,106.25005056586967,1,1,191.0,1,1
E,E01010812,72.092,66.9,37.0,106.21556480770832,1,1,192.0,1,1
E,E01009484,66.219,72.6,33.1,106.14127181110703,1,1,193.0,1,1
E,E01034915,64.611,77.60000000000001,37.0,106.1225853355568,1,1,194.0,1,1
E,E01005612,65.36,74.2,33.7,106.09826360246886,1,1,195.0,1,1
E,E01012408,72.255,71.0,43.5,106.09632002541994,1,1,196.0,1,1
E,E01007127,77.426,64.3,44.7,106.06138805910153,1,1,197.0,1,1
E,E01008836,76.226,66.0,44.800000000000004,105.98325781693835,1,1,198.0,1,1
E,E01010960,67.371,68.2,29.5,105.96230220963533,1,1,199.0,1,1
E,E01010659,70.918,67.9,36.5,105.95470631043399,1,1,200.0,1,1
E,E01012631,69.828,71.8,39.900000000000006,105.9327251691833,1,1,201.0,1,1
E,E01015725,57.611,76.3,20.9,105.90791566317168,1,1,202.0,1,1
E,E01006760,78.283,63.5,45.800000000000004,105.82422735899488,1,1,203.0,1,1
E,E01013484,71.807,65.5,35.199999999999996,105.7964926027856,1,1,204.0,1,1
E,E01035619,71.988,63.800000000000004,33.2,105.75635350360531,1,1,205.0,1,1
E,E01001823,50.835,85.2,20.0,105.69883360452253,1,1,206.0,1,1
E,E01011140,66.349,71.6,32.800000000000004,105.69465360607951,1,1,207.0,1,1
E,E01032557,72.217,67.60000000000001,39.300000000000004,105.69051376213051,1,1,208.0,1,1
E,E01034935,64.016,72.2,28.799999999999997,105.68831473109394,1,1,209.0,1,1
E,E01007875,67.502,70.5,33.7,105.65461298157088,1,1,210.0,1,1
E,E01006817,75.522,65.3,43.0,105.63340682132007,1,1,211.0,1,1
E,E01012736,80.47,56.8,41.3,105.51256002276695,1,1,212.0,1,1
E,E01011792,72.504,66.3,38.4,105.49689134358142,1,1,213.0,1,1
E,E01007204,71.302,70.7,42.3,105.46898557424701,1,1,214.0,1,1
E,E01009362,63.375,77.5,35.6,105.44266349349942,1,1,215.0,1,1
E,E01010820,74.234,64.8,40.0,105.420388923205,1,1,216.0,1,1
E,E01009371,65.861,69.5,29.299999999999997,105.41041045019995,1,1,217.0,1,1
E,E01024676,79.012,59.0,41.699999999999996,105.37462714439528,1,1,218.0,1,1
E,E01010743,72.35,65.60000000000001,37.4,105.32618977443343,1,1,219.0,1,1
E,E01035622,78.171,61.7,44.2,105.19228828980043,1,1,220.0,1,1
E,E01007719,67.587,70.19999999999999,34.599999999999994,105.06360085146414,1,1,221.0,1,1
E,E01017281,75.537,66.9,46.5,105.04225563361163,1,1,222.0,1,1
E,E01012114,76.969,68.30000000000001,51.6,105.00062059587403,1,1,223.0,1,1
E,E01013140,74.841,63.2,39.800000000000004,104.9893514516305,1,1,224.0,1,1
E,E01009343,66.837,67.10000000000001,28.7,104.98730668403982,1,1,225.0,1,1
E,E01009412,72.886,64.9,38.4,104.87076220882027,1,1,226.0,1,1
E,E01012785,71.303,68.60000000000001,40.5,104.83845020114211,1,1,227.0,1,1
E,E01008899,65.002,73.0,33.800000000000004,104.77738992208305,1,1,228.0,1,1
E,E01010800,69.984,69.1,38.6,104.76886066043568,1,1,229.0,1,1
E,E01010821,71.401,66.9,38.4,104.76067721377329,1,1,230.0,1,1
E,E01007979,71.198,68.8,40.8,104.72056349741074,1,1,231.0,1,1
E,E01009047,66.245,71.39999999999999,34.2,104.71974518058062,1,1,232.0,1,1
E,E01006611,79.409,57.199999999999996,41.3,104.67345387652009,1,1,233.0,1,1
E,E01007902,64.955,74.9,36.7,104.64844814779612,1,1,234.0,1,1
E,E01005353,67.305,68.8,32.9,104.5966034617208,1,1,235.0,1,1
E,E01013818,67.842,72.6,39.6,104.5533642509805,1,1,236.0,1,1
E,E01004841,71.456,67.7,40.2,104.490335494489,1,1,237.0,1,1
E,E01007737,71.703,66.60000000000001,39.2,104.45287771926236,1,1,238.0,1,1
E,E01012127,72.508,74.4,52.2,104.43105204479082,1,1,239.0,1,1
E,E01019663,74.051,65.8,43.0,104.42971569078551,1,1,240.0,1,1
E,E01013632,70.364,65.10000000000001,34.300000000000004,104.41780261437192,1,1,241.0,1,1
E,E01007124,71.825,70.19999999999999,44.800000000000004,104.38046043816153,1,1,242.0,1,1
E,E01029845,69.309,71.39999999999999,41.3,104.36616852268082,1,1,243.0,1,1
E,E01024858,75.78,58.5,36.199999999999996,104.36086502361908,1,1,244.0,1,1
E,E01009607,76.669,63.3,45.0,104.35933173173419,1,1,245.0,1,1
E,E01007716,70.341,66.9,37.0,104.34289059722032,1,1,246.0,1,1
E,E01011994,73.05,69.8,46.9,104.32115603284953,1,1,247.0,1,1
E,E01004823,71.719,66.8,39.800000000000004,104.31099816328197,1,1,248.0,1,1
E,E01009574,69.384,68.5,37.4,104.29733982426283,1,1,249.0,1,1
E,E01006873,74.129,65.60000000000001,43.2,104.263057957084,1,1,250.0,1,1
E,E01013203,74.407,63.0,40.1,104.22398200061188,1,1,251.0,1,1
E,E01009488,62.991,73.7,31.900000000000002,104.11552492961597,1,1,252.0,1,1
E,E01013212,71.757,66.4,39.800000000000004,104.05601766342424,1,1,253.0,1,1
E,E01010843,68.107,66.0,31.6,104.04972320263785,1,1,254.0,1,1
E,E01001814,50.941,81.5,18.099999999999998,104.04924392665221,1,1,255.0,1,1
E,E01011375,65.793,69.0,31.1,104.04775321266851,1,1,256.0,1,1
E,E01008907,68.923,69.5,38.4,104.03202181430572,1,1,257.0,1,1
E,E01009479,62.984,71.7,29.299999999999997,103.95940811456211,1,1,258.0,1,1
E,E01007970,78.107,67.60000000000001,55.2,103.85955015313486,1,1,259.0,1,1
E,E01009332,65.311,72.2,35.099999999999994,103.85188227174677,1,1,260.0,1,1
E,E01012601,73.016,65.2,41.099999999999994,103.8509029455346,1,1,261.0,1,1
E,E01010734,70.287,63.4,32.800000000000004,103.84606725444479,1,1,262.0,1,1
E,E01010826,65.756,71.1,34.5,103.82164860198394,1,1,263.0,1,1
E,E01016865,72.413,67.4,43.2,103.75811060895447,1,1,264.0,1,1
E,E01034239,67.884,65.2,30.599999999999998,103.73132166813521,1,1,265.0,1,1
E,E01025219,68.396,61.4,26.3,103.66924662230511,1,1,266.0,1,1
E,E01026152,69.818,65.7,35.5,103.66368972968853,1,1,267.0,1,1
E,E01007008,72.271,66.3,41.6,103.61142374157151,1,1,268.0,1,1
E,E01007736,68.634,70.1,39.7,103.50163380160582,1,1,269.0,1,1
E,E01026374,67.902,69.39999999999999,37.2,103.47977268084355,1,1,270.0,1,1
E,E01007913,65.514,67.80000000000001,29.9,103.47610656763926,1,1,271.0,1,1
E,E01007947,72.867,68.7,46.6,103.46588268978942,1,1,272.0,1,1
E,E01013638,73.108,63.6,39.900000000000006,103.38041544204823,1,1,273.0,1,1
E,E01009373,65.068,69.19999999999999,31.2,103.36905099323306,1,1,274.0,1,1
E,E01008978,77.901,63.0,49.1,103.35874600902557,1,1,275.0,1,1
E,E01006560,71.548,70.39999999999999,46.6,103.31161697658358,1,1,276.0,1,1
E,E01013142,74.397,61.5,39.7,103.30924274345543,1,1,277.0,1,1
E,E01033949,70.542,66.10000000000001,38.3,103.30187819832169,1,1,278.0,1,1
E,E01024683,74.665,64.0,43.9,103.29588395768772,1,1,279.0,1,1
E,E01005448,72.257,63.800000000000004,38.7,103.23169513338334,1,1,280.0,1,1
E,E01002051,58.044,74.1,23.9,103.2110788166259,1,1,281.0,1,1
E,E01002038,61.266,72.8,28.9,103.13951953565125,1,1,282.0,1,1
E,E01011950,78.53,62.4,50.0,103.12781978072832,1,1,283.0,1,1
E,E01005349,62.882,67.80000000000001,25.1,103.11562826844396,1,1,284.0,1,1
E,E01012681,80.642,53.1,41.0,103.11541817919382,1,1,285.0,1,1
E,E01006558,78.253,58.599999999999994,44.0,103.09119042833916,1,1,286.0,1,1
E,E01005234,62.353,67.2,23.3,103.02684300991747,1,1,287.0,1,1
E,E01032514,71.999,64.9,40.300000000000004,102.95058663572048,1,1,288.0,1,1
E,E01033269,64.261,72.6,35.3,102.92227319792171,1,1,289.0,1,1
E,E01005325,66.363,69.39999999999999,35.199999999999996,102.85650301499902,1,1,290.0,1,1
E,E01011667,66.997,67.5,33.800000000000004,102.8462297366138,1,1,291.0,1,1
E,E01006460,73.001,65.0,42.8,102.817778038583,1,1,292.0,1,1
E,E01005459,66.973,68.60000000000001,35.4,102.81538152750274,1,1,293.0,1,1
E,E01012879,72.256,64.1,40.0,102.78760398886358,1,1,294.0,1,1
E,E01012113,68.422,70.1,40.699999999999996,102.76356575754694,1,1,295.0,1,1
E,E01012100,77.752,63.2,50.4,102.68246531455462,1,1,296.0,1,1
E,E01009372,63.033,70.5,30.3,102.61361336758429,1,1,297.0,1,1
E,E01007121,71.942,67.80000000000001,45.1,102.57846327503941,1,1,298.0,1,1
E,E01034838,71.848,69.1,46.800000000000004,102.56942775675542,1,1,299.0,1,1
E,E01010624,65.792,66.3,30.099999999999998,102.56257807296502,1,1,300.0,1,1
E,E01034933,65.121,68.8,32.4,102.516509018863,1,1,301.0,1,1
E,E01008220,70.879,64.8,38.7,102.49699274964333,1,1,302.0,1,1
E,E01005422,65.993,68.2,33.4,102.49433482477261,1,1,303.0,1,1
E,E01020816,69.536,65.9,37.5,102.4872315259306,1,1,304.0,1,1
E,E01010813,70.466,63.3,35.699999999999996,102.48072456372317,1,1,305.0,1,1
E,E01016868,71.593,64.9,40.400000000000006,102.46524069014053,1,1,306.0,1,1
E,E01000521,63.042,69.39999999999999,29.2,102.37275100021382,1,1,307.0,1,1
E,E01009059,61.576,74.4,33.4,102.35253092907949,1,1,308.0,1,1
E,E01008439,68.746,66.4,36.9,102.31866390473729,1,1,309.0,1,1
E,E01014118,69.506,66.9,39.4,102.2226601712842,1,1,310.0,1,1
E,E01008227,68.548,67.7,38.6,102.19840159154137,1,1,311.0,1,1
E,E01025117,75.373,58.3,39.300000000000004,102.19262955810419,1,1,312.0,1,1
E,E01012720,69.984,66.60000000000001,40.1,102.15422428745188,1,1,313.0,1,1
E,E01002036,65.343,69.3,34.300000000000004,102.1519224197741,1,1,314.0,1,1
E,E01009567,66.503,64.2,29.4,102.12890932217333,1,1,315.0,1,1
E,E01030250,72.701,62.9,40.6,102.06986125351496,1,1,316.0,1,1
E,E01006336,70.759,65.8,41.0,101.93163283762776,1,1,317.0,1,1
E,E01011428,63.228,63.7,22.3,101.8872976005901,1,1,318.0,1,1
E,E01010723,65.415,65.2,29.099999999999998,101.8577595282669,1,1,319.0,1,1
E,E01004787,69.772,67.10000000000001,41.0,101.83681621787285,1,1,320.0,1,1
E,E01012252,70.423,66.8,42.0,101.80000087924748,1,1,321.0,1,1
E,E01025156,68.761,65.8,37.1,101.78900734150389,1,1,322.0,1,1
E,E01008905,60.843,70.7,27.800000000000004,101.69758552518856,1,1,323.0,1,1
E,E01033470,72.12,64.2,42.0,101.69338582846311,1,1,324.0,1,1
E,E01007629,71.979,60.5,36.4,101.67157756483996,1,1,325.0,1,1
E,E01007293,72.569,65.10000000000001,44.3,101.66265955834093,1,1,326.0,1,1
E,E01022026,72.896,58.099999999999994,34.9,101.6455768328617,1,1,327.0,1,1
E,E01009270,64.068,71.2,35.4,101.6300545758488,1,1,328.0,1,1
E,E01005239,64.636,68.30000000000001,32.4,101.62828081432362,1,1,329.0,1,1
E,E01012844,69.935,68.4,43.7,101.5913027210462,1,1,330.0,1,1
E,E01005579,60.604,70.8,27.700000000000003,101.56701670951642,1,1,331.0,1,1
E,E01006544,71.162,64.1,40.1,101.56645001540485,1,1,332.0,1,1
E,E01025218,66.968,61.9,28.199999999999996,101.54000414240224,1,1,333.0,1,1
E,E01009492,62.286,68.5,28.000000000000004,101.51267417702029,1,1,334.0,1,1
E,E01012877,67.61,65.9,35.5,101.45006984440425,1,1,335.0,1,1
E,E01005235,62.828,69.19999999999999,30.3,101.43359979950272,1,1,336.0,1,1
E,E01005099,68.642,64.1,35.099999999999994,101.42802171853928,1,1,337.0,1,1
E,E01009099,68.967,67.5,40.699999999999996,101.42490005543065,1,1,338.0,1,1
E,E01025574,68.912,62.8,33.800000000000004,101.42075259720957,1,1,339.0,1,1
E,E01001822,58.402,71.6,24.6,101.38838849582575,1,1,340.0,1,1
E,E01009359,68.104,63.7,33.5,101.37515429395093,1,1,341.0,1,1
E,E01025582,75.71,58.199999999999996,41.6,101.3030679369264,1,1,342.0,1,1
E,E01015704,56.515,70.7,19.6,101.26179898018671,1,1,343.0,1,1
E,E01007272,70.199,63.5,37.9,101.21804138603754,1,1,344.0,1,1
E,E01008702,73.62,62.9,44.3,101.16077605254469,1,1,345.0,1,1
E,E01008817,70.451,66.0,42.199999999999996,101.13643713560953,1,1,346.0,1,1
E,E01008906,58.767,73.9,29.2,101.12642495607929,1,1,347.0,1,1
E,E01009051,65.101,67.5,33.2,101.12528160664746,1,1,348.0,1,1
E,E01011429,64.081,65.5,28.199999999999996,101.11298063101812,1,1,349.0,1,1
E,E01035368,69.271,69.69999999999999,45.2,101.07492610768885,1,1,350.0,1,1
E,E01008124,70.485,63.9,39.4,101.0525313807055,1,1,351.0,1,1
E,E01002055,50.539,75.6,14.6,101.04857670865493,1,1,352.0,1,1
E,E01007006,71.611,64.2,42.199999999999996,101.04674892632538,1,1,353.0,1,1
E,E01009345,72.168,60.699999999999996,38.4,100.99884840342347,1,1,354.0,1,1
E,E01007739,67.698,67.30000000000001,38.7,100.9425817312235,1,1,355.0,1,1
E,E01006108,68.143,68.5,41.5,100.8736250518114,1,1,356.0,1,1
E,E01005653,67.023,63.4,31.8,100.86659357625562,1,1,357.0,1,1
E,E01012424,68.294,64.60000000000001,36.3,100.8117622746693,1,1,358.0,1,1
E,E01008910,67.879,69.89999999999999,43.1,100.80781541832567,1,1,359.0,1,1
E,E01010822,70.911,61.6,37.5,100.77985170325165,1,1,360.0,1,1
E,E01009337,58.673,70.6,25.0,100.7346326065677,1,1,361.0,1,1
E,E01025136,68.648,63.7,35.9,100.72974838901018,1,1,362.0,1,1
E,E01009486,64.913,63.6,28.000000000000004,100.70086225762905,1,1,363.0,1,1
E,E01006547,74.446,56.3,37.4,100.69464785303573,1,1,364.0,1,1
E,E01001812,49.978,78.4,18.3,100.62599607377493,1,1,365.0,1,1
E,E01011427,62.458,69.1,31.0,100.60604827154185,1,1,366.0,1,1
E,E01006721,69.624,62.1,35.9,100.5910848415735,1,1,367.0,1,1
E,E01033220,71.776,63.1,41.9,100.5636575508551,1,1,368.0,1,1
E,E01020807,75.567,61.4,47.5,100.49821421677026,1,1,369.0,1,1
E,E01009305,69.173,63.4,37.1,100.45591021027845,1,1,370.0,1,1
E,E01012254,72.396,62.9,43.3,100.36305873608914,1,1,371.0,1,1
E,E01009269,63.574,66.60000000000001,30.3,100.30990126832195,1,1,372.0,1,1
E,E01008084,69.756,66.2,42.699999999999996,100.28528496831872,1,1,373.0,1,1
E,E01005729,70.238,63.0,39.1,100.27662130900661,1,1,374.0,1,1
E,E01009393,57.916,70.5,24.2,100.2601938138019,1,1,375.0,1,1
E,E01010924,72.416,62.8,43.4,100.25940958939867,1,1,376.0,1,1
E,E01019301,71.296,63.1,41.5,100.25483771303401,1,1,377.0,1,1
E,E01001725,46.434,82.8,18.0,100.24096174455266,1,1,378.0,1,1
E,E01024877,67.187,60.9,29.799999999999997,100.2170310549867,1,1,379.0,1,1
E,E01025041,67.429,61.0,30.5,100.19181696531449,1,1,380.0,1,1
E,E01007668,71.219,62.7,40.9,100.18366794607633,1,1,381.0,1,1
E,E01034926,61.28,70.19999999999999,31.0,100.15914883520902,1,1,382.0,1,1
E,E01008380,68.223,65.4,38.6,100.15099676510332,1,1,383.0,1,1
E,E01004235,50.465,81.2,24.3,100.14816534397036,1,1,384.0,1,1
E,E01010635,72.632,61.199999999999996,41.8,100.12607324931034,1,1,385.0,1,1
E,E01008102,68.538,63.5,36.6,100.10635858344483,1,1,386.0,1,1
E,E01006674,62.4,70.7,34.300000000000004,100.03909172982947,1,1,387.0,1,1
E,E01009080,59.586,71.3,29.4,99.97853177890245,1,1,388.0,1,1
E,E01011677,64.218,68.4,34.9,99.97679867127354,1,1,389.0,1,1
E,E01010839,66.444,61.5,29.599999999999998,99.96810005383672,1,1,390.0,1,1
E,E01006610,71.965,60.6,39.900000000000006,99.94083223990154,1,1,391.0,1,1
E,E01006552,61.174,72.7,34.9,99.89920233329886,1,1,392.0,1,1
E,E01035197,73.188,63.2,46.300000000000004,99.89779985177884,1,1,393.0,1,1
E,E01013674,70.763,61.5,38.800000000000004,99.88292470254045,1,1,394.0,1,1
E,E01018351,70.525,63.2,40.8,99.86210296220172,1,1,395.0,1,1
E,E01005466,66.31,66.60000000000001,37.0,99.81006701131842,1,1,396.0,1,1
E,E01001809,49.545,76.4,16.1,99.80974259471346,1,1,397.0,1,1
E,E01010965,68.764,63.6,37.8,99.80836442887846,1,1,398.0,1,1
E,E01006494,68.201,64.1,37.4,99.7803033772317,1,1,399.0,1,1
E,E01019444,70.954,61.7,39.7,99.77480466859224,1,1,400.0,1,1
E,E01033679,72.094,58.8,37.9,99.77117447838101,1,1,401.0,1,1
E,E01025139,73.747,57.599999999999994,39.7,99.73176994476923,1,1,402.0,1,1
E,E01015705,58.185,68.10000000000001,22.400000000000002,99.69456554062486,1,1,403.0,1,1
E,E01005432,65.779,66.0,35.3,99.6680091259083,1,1,404.0,1,1
E,E01014593,68.206,64.7,38.5,99.6666122579574,1,1,405.0,1,1
E,E01008911,57.742,74.8,31.3,99.62154006588024,1,1,406.0,1,1
E,E01012445,69.157,65.2,41.3,99.62147986113828,1,1,407.0,1,1
E,E01009478,62.373,67.80000000000001,31.0,99.55437331297405,1,1,408.0,1,1
E,E01006695,73.213,60.4,43.0,99.54260009726363,1,1,409.0,1,1
E,E01009329,58.739,70.19999999999999,26.900000000000002,99.5380584311524,1,1,410.0,1,1
E,E01026129,69.846,61.199999999999996,37.2,99.49862643445549,1,1,411.0,1,1
E,E01006790,70.294,62.2,39.6,99.48960229074649,1,1,412.0,1,1
E,E01014726,70.554,61.3,38.9,99.46045744447702,1,1,413.0,1,1
E,E01013861,69.088,69.5,47.699999999999996,99.45305794695035,1,1,414.0,1,1
E,E01027874,66.864,64.60000000000001,36.0,99.43579479480596,1,1,415.0,1,1
E,E01013851,68.525,66.60000000000001,42.4,99.41776674210274,1,1,416.0,1,1
E,E01013535,65.338,66.2,35.199999999999996,99.39530891577232,1,1,417.0,1,1
E,E01006540,72.125,59.599999999999994,39.900000000000006,99.3728977370771,1,1,418.0,1,1
E,E01034927,57.247,76.7,33.5,99.37140303315118,1,1,419.0,1,1
E,E01012641,61.967,67.30000000000001,29.9,99.31310484367424,1,1,420.0,1,1
E,E01004979,63.879,65.10000000000001,30.8,99.27184801061294,1,1,421.0,1,1
E,E01009073,67.059,67.4,40.8,99.25927724921945,1,1,422.0,1,1
E,E01014832,69.179,64.7,41.4,99.22434863173598,1,1,423.0,1,1
E,E01012856,65.342,68.10000000000001,38.3,99.21864375041179,1,1,424.0,1,1
E,E01033948,73.677,67.9,55.50000000000001,99.19003132973003,1,1,425.0,1,1
E,E01013278,67.521,63.800000000000004,36.7,99.18927101241025,1,1,426.0,1,1
E,E01012091,68.252,64.1,38.7,99.17010983551508,1,1,427.0,1,1
E,E01001728,49.338,77.0,17.8,99.16251803161407,1,1,428.0,1,1
E,E01013144,68.809,68.8,46.7,99.14867032622556,1,1,429.0,1,1
E,E01008426,65.882,67.10000000000001,38.2,99.10824849443931,1,1,430.0,1,1
E,E01001461,61.808,68.89999999999999,32.300000000000004,99.0983328228139,1,1,431.0,1,1
E,E01020592,67.248,66.3,40.0,99.05752184594421,1,1,432.0,1,1
E,E01005948,68.798,60.699999999999996,35.199999999999996,99.0309492547833,1,1,433.0,1,1
E,E01006791,69.768,63.3,41.0,99.02413819861988,1,1,434.0,1,1
E,E01005828,70.781,62.1,41.4,99.01613218175324,1,1,435.0,1,1
E,E01012847,64.504,65.3,33.0,98.96314849697944,1,1,436.0,1,1
E,E01030247,71.909,65.0,48.1,98.93981323890961,1,1,437.0,1,1
E,E01005202,70.049,59.0,35.6,98.90795515569751,1,1,438.0,1,1
E,E01008901,61.574,72.2,37.0,98.88366472269564,1,1,439.0,1,1
E,E01005662,66.77,65.3,37.9,98.8810603870994,1,1,440.0,1,1
E,E01017031,66.124,64.60000000000001,35.6,98.84890796970505,1,1,441.0,1,1
E,E01034923,60.369,70.19999999999999,31.8,98.77577569084951,1,1,442.0,1,1
E,E01006778,69.02,63.7,40.5,98.77545017581365,1,1,443.0,1,1
E,E01012195,68.102,64.7,40.2,98.68611341205168,1,1,444.0,1,1
E,E01005255,70.772,60.0,39.0,98.68170382487291,1,1,445.0,1,1
E,E01014330,68.447,62.3,37.5,98.66196910875945,1,1,446.0,1,1
E,E01007948,60.493,71.7,34.5,98.63636267569946,1,1,447.0,1,1
E,E01013730,70.22,58.8,36.199999999999996,98.63622524413528,1,1,448.0,1,1
E,E01033648,60.93,69.19999999999999,31.900000000000002,98.58557239142505,1,1,449.0,1,1
E,E01008214,64.033,66.2,34.2,98.51096303789498,1,1,450.0,1,1
E,E01013948,68.186,63.5,39.0,98.5026910608015,1,1,451.0,1,1
E,E01005004,72.19,61.9,45.1,98.4832857731955,1,1,452.0,1,1
E,E01010620,66.899,57.99999999999999,28.4,98.48163681132813,1,1,453.0,1,1
E,E01017103,64.926,65.9,35.699999999999996,98.47729564483002,1,1,454.0,1,1
E,E01007790,69.272,60.3,36.7,98.47526095194857,1,1,455.0,1,1
E,E01012288,68.492,62.3,38.0,98.45442783703481,1,1,456.0,1,1
E,E01010272,70.395,59.599999999999994,38.1,98.44308848430627,1,1,457.0,1,1
